ID,Text Description,Video,Image,Infographic,Reviews,Risks
1070992520,1,0,0,1,1,1
1070993107,1,0,0,1,0,0
1070996219,1,1,0,0,1,0
1071009264,1,1,1,0,1,1
1071011097,1,1,1,1,1,1
1071013351,1,1,0,0,0,0
1071015421,1,1,1,1,1,1
1071027201,1,1,1,1,1,1
1071027898,1,0,0,0,0,0
1071031894,1,1,1,0,1,1
1071043194,1,1,1,1,1,0
1071050455,1,1,0,1,0,1
1071054434,1,0,1,0,0,0
1071061855,1,0,0,0,1,0
1071063630,1,1,0,0,1,0
1071064655,1,0,1,1,0,1
107106499,1,0,1,0,1,1
1071067313,1,0,0,1,0,0
1071072732,1,1,1,0,0,0
1071074841,1,1,0,0,0,0
1071084768,1,1,0,0,0,1
1071084907,1,0,0,1,1,0
1071090049,1,1,1,0,1,0
1071091417,1,1,1,1,0,0
1071093394,1,0,0,1,0,0
1071100089,1,1,0,1,0,0
1071101238,1,0,1,0,1,0
1071101589,1,1,0,0,0,1
1071105419,1,1,1,1,0,1
1071114248,1,0,0,0,0,1
1071115581,1,1,1,1,0,1
1071116610,1,1,0,1,0,0
1071120266,1,0,0,1,1,0
1071121789,1,0,0,1,1,1
1071123969,1,0,1,0,0,0
1071129158,1,0,0,1,1,1
1071130172,1,0,1,0,1,1
1071139195,1,0,1,1,1,0
1071140615,1,0,1,1,0,1
1071142259,1,0,1,0,0,0
1071160149,1,1,1,1,1,1
107117384,1,0,0,0,1,1
1071184751,1,0,0,0,1,1
1071185828,1,0,1,1,0,0
1071192902,1,1,0,0,0,0
1071196422,1,1,1,0,1,0
107120198,1,1,0,1,0,1
1071206229,1,1,1,1,1,0
1071206298,1,1,1,0,1,0
1071217242,1,0,0,0,1,0
1071219442,1,0,0,1,0,1
1071219948,1,1,0,0,0,1
1071220571,1,0,0,0,1,0
1071222061,1,1,1,0,1,1
1071222266,1,1,0,1,1,1
1071222492,1,0,1,1,1,0
1071227153,1,1,0,0,0,0
107123029,1,1,0,0,1,1
1071231919,1,1,0,1,1,0
1071234218,1,1,1,1,1,0
1071236539,1,0,0,1,0,1
1071242597,1,0,0,0,1,0
1071244082,1,0,0,0,0,1
1071246136,1,0,1,1,0,0
1071246894,1,0,0,0,0,1
1071247163,1,0,0,1,0,1
1071248239,1,1,1,0,1,1
1071250933,1,1,1,0,0,0
1071252575,1,1,1,0,0,0
1071258299,1,1,0,1,0,0
1071276904,1,0,1,0,1,0
1071281902,1,0,1,1,0,1
1071295169,1,0,1,1,0,1
1071297918,1,1,0,1,0,0
1071301133,1,0,0,1,1,0
1071305968,1,0,1,1,1,0
1071314238,1,1,1,0,0,0
1071314955,1,1,1,0,0,1
1071315795,1,1,1,1,0,1
1071319324,1,1,0,1,0,1
1071323221,1,1,1,0,1,0
1071333103,1,0,1,0,1,1
1071334573,1,1,0,0,0,0
1071338931,1,1,1,1,0,1
107135618,1,0,0,0,1,0
1071374173,1,1,1,1,0,1
1071377882,1,0,0,0,0,1
1071378394,1,1,0,0,0,0
1071381367,1,0,0,1,1,1
1071384748,1,0,1,1,1,0
107142038,1,1,1,0,1,0
1071438499,1,0,1,0,1,1
1071441837,1,1,0,1,1,0
1071444498,1,0,0,1,1,1
1071447964,1,1,0,0,1,0
1071451015,1,1,1,1,0,1
1071451948,1,1,0,1,1,1
1071456060,1,1,1,0,0,1
1071456690,1,1,1,1,1,0
1071467618,1,1,0,0,1,0
107146965,1,0,0,1,0,1
1071474450,1,1,0,0,1,1
1071476061,1,0,0,0,0,1
1071483152,1,1,1,0,1,0
1071483345,1,0,1,1,0,1
107148468,1,0,0,0,0,0
10714852,1,1,1,0,0,0
107149508,1,0,0,1,0,1
1071501922,1,0,1,1,1,0
1071504066,1,0,0,0,1,1
1071509436,1,0,0,0,0,0
1071510382,1,1,1,0,0,0
1071514545,1,1,1,0,0,0
1071515283,1,0,1,0,1,1
1071520630,1,0,1,1,0,0
1071526801,1,0,1,1,0,0
1071529073,1,0,0,0,0,0
1071529118,1,1,0,1,0,0
107153674,1,1,1,0,1,0
1071541045,1,1,1,1,0,0
1071545648,1,0,1,1,1,0
1071549281,1,1,0,1,1,1
1071549375,1,1,1,0,0,0
1071549508,1,0,0,1,1,1
107156686,1,0,1,0,0,0
1071576100,1,0,0,0,0,0
1071578655,1,1,0,0,1,0
1071580778,1,0,1,0,1,0
1071588376,1,0,0,1,0,1
1071588960,1,0,0,1,1,1
1071591547,1,1,0,0,0,0
1071605477,1,1,1,1,0,0
1071608644,1,1,0,1,0,1
1071612560,1,0,0,0,1,1
1071620360,1,1,1,1,1,0
1071630554,1,0,0,1,0,0
107163154,1,0,0,1,0,1
1071632030,1,0,1,0,0,0
1071636082,1,0,1,1,0,0
1071641813,1,1,0,0,0,1
1071658292,1,0,0,1,1,0
107165858,1,0,0,0,0,1
1071659681,1,1,0,1,1,1
1071663993,1,1,0,1,0,1
1071675786,1,0,0,1,1,1
1071677708,1,0,0,1,1,1
1071688600,1,0,0,1,0,0
1071689014,1,1,0,1,0,1
1071709651,1,0,1,1,0,1
1071710731,1,0,1,0,0,1
1071713381,1,0,0,1,1,1
1071716167,1,1,0,1,0,1
1071743689,1,0,1,0,0,0
1071755250,1,0,0,0,1,0
1071781898,1,0,0,0,1,1
1071783264,1,0,1,0,1,1
1071787348,1,1,1,0,0,1
1071789083,1,1,1,1,0,0
1071800721,1,0,1,1,1,1
1071800871,1,0,0,0,1,1
107180103,1,1,1,1,0,1
1071819068,1,0,1,0,1,0
107181930,1,0,1,0,1,0
1071825748,1,0,0,1,1,0
1071825919,1,0,1,0,0,1
1071828437,1,0,1,1,0,0
1071829747,1,1,1,1,0,0
1071843750,1,0,0,1,0,1
107184479,1,1,0,0,0,1
1071845816,1,1,0,0,1,1
1071847377,1,1,0,1,1,0
1071858223,1,1,0,0,0,1
1071865533,1,1,1,1,1,0
1071867796,1,1,0,1,0,0
1071871613,1,0,0,0,1,1
1071881567,1,0,1,1,1,0
107188689,1,1,0,1,0,1
1071891980,1,1,0,0,0,0
1071902610,1,1,0,0,1,1
1071908964,1,1,0,0,1,1
1071921543,1,0,1,1,0,1
1071924887,1,0,1,1,0,0
1071928238,1,1,1,0,1,1
1071929641,1,0,1,0,1,1
1071932315,1,0,1,0,0,1
1071936220,1,1,0,1,1,0
1071936943,1,1,0,1,1,1
1071938191,1,1,1,1,1,1
107194738,1,1,1,1,0,0
1071955729,1,1,1,0,0,0
1071964455,1,0,1,0,0,1
107196460,1,1,1,1,1,0
1071964829,1,0,1,1,0,1
1071970138,1,1,1,1,1,0
1071979039,1,1,1,0,0,1
1071986226,1,0,1,1,0,0
1072008040,1,1,0,0,1,0
1072015385,1,1,1,0,1,0
1072021983,1,1,1,0,1,1
1072034601,1,1,0,0,1,0
1072037792,1,0,1,0,1,0
1072048635,1,1,0,0,1,0
1072054773,1,0,0,0,1,1
1072060794,1,1,0,1,1,1
107206217,1,0,0,0,1,0
1072063487,1,1,1,0,1,1
1072067517,1,1,0,0,1,0
107207387,1,1,1,0,0,0
1072075432,1,0,0,0,1,0
1072077894,1,1,1,1,0,0
1072088454,1,0,0,0,1,1
1072090775,1,0,1,1,1,1
1072095460,1,0,1,1,1,0
1072098773,1,1,0,1,1,0
1072105124,1,1,1,1,0,0
107210726,1,0,0,0,1,0
1072109835,1,0,1,0,0,1
1072125534,1,1,0,1,1,0
1072127738,1,1,0,0,1,0
1072128175,1,0,1,1,0,0
1072132112,1,1,1,1,0,0
1072136458,1,0,1,1,1,1
1072141135,1,0,0,0,0,1
1072151653,1,1,1,0,0,1
1072154711,1,0,1,1,0,0
1072169570,1,1,0,1,0,0
1072170201,1,1,1,0,0,0
1072175626,1,0,1,0,1,1
1072175929,1,0,1,1,1,0
1072194949,1,1,0,0,1,0
1072195151,1,1,0,0,0,0
1072198585,1,0,0,0,1,1
1072209315,1,0,1,1,0,1
10722105,1,1,0,1,1,1
1072217456,1,1,1,1,0,0
1072217519,1,0,0,0,0,1
1072222473,1,1,1,1,1,1
1072225422,1,1,1,1,0,0
1072235243,1,0,0,1,0,1
1072239823,1,1,1,0,0,0
1072252995,1,0,0,1,0,1
1072256590,1,0,1,0,0,0
1072275865,1,0,1,1,0,0
1072280330,1,0,0,0,0,0
1072286801,1,0,0,1,1,0
1072288476,1,1,1,0,1,1
107229698,1,0,1,1,1,1
1072297590,1,1,0,0,1,1
1072304546,1,0,0,1,0,1
1072312605,1,0,1,1,0,0
107231833,1,1,0,0,1,1
1072324835,1,0,1,0,0,0
1072340559,1,1,1,0,1,0
1072349736,1,1,0,0,0,1
1072362467,1,0,0,1,1,0
1072362748,1,1,0,1,1,0
1072365325,1,0,0,1,1,0
1072382334,1,0,0,1,0,0
1072385417,1,1,0,1,0,0
1072389936,1,0,0,0,0,1
107240033,1,1,0,0,0,1
1072404109,1,1,0,1,0,1
1072407028,1,1,1,0,0,0
1072414028,1,1,1,0,1,1
107241617,1,0,1,1,0,1
1072417051,1,0,1,1,1,0
1072420909,1,1,0,1,1,0
1072422274,1,1,1,1,1,1
1072422462,1,0,0,0,0,1
1072422950,1,0,0,0,1,0
1072423986,1,0,1,0,0,1
107242693,1,0,0,1,1,0
1072427862,1,0,1,0,1,1
1072429706,1,0,0,1,0,1
1072430236,1,0,0,0,0,0
1072433221,1,0,1,1,0,0
1072433508,1,1,1,1,1,0
107243584,1,0,1,0,1,1
1072437201,1,1,1,1,0,1
1072441378,1,0,0,1,1,1
1072447376,1,1,1,1,0,1
1072456283,1,1,1,0,0,1
1072459334,1,0,0,1,0,0
10724633,1,1,1,1,1,1
1072467753,1,1,1,1,0,1
1072473981,1,0,0,1,1,1
1072480684,1,0,0,0,1,1
1072480771,1,1,0,1,1,0
1072486211,1,1,0,0,1,0
1072486684,1,1,0,1,1,0
1072487672,1,1,1,0,1,1
1072491780,1,1,1,1,1,1
107250101,1,0,0,0,0,1
1072501060,1,1,1,0,1,1
1072501742,1,1,1,0,1,0
1072507562,1,1,1,0,1,1
107252194,1,1,1,1,0,0
1072523785,1,1,0,0,1,1
1072527602,1,0,0,0,1,1
1072530638,1,0,1,0,1,1
1072530993,1,1,0,1,0,0
1072534785,1,0,1,1,0,0
1072538167,1,1,1,0,1,0
1072562515,1,0,1,1,0,1
1072566686,1,0,0,0,0,1
1072569006,1,0,1,1,0,1
1072574915,1,0,0,1,0,0
1072577099,1,1,0,0,1,1
1072579853,1,1,1,0,1,0
1072581960,1,1,0,0,1,0
107258334,1,0,0,1,1,1
1072585144,1,0,1,0,1,1
1072588493,1,0,1,1,1,1
10725910,1,1,0,0,1,1
1072591584,1,1,0,0,0,1
1072592567,1,0,1,0,0,0
1072592934,1,0,0,1,1,1
1072593197,1,1,1,0,0,1
1072606048,1,0,0,0,1,0
1072606862,1,0,1,0,0,0
1072610342,1,0,0,0,1,1
1072617654,1,0,0,1,0,1
1072622272,1,1,0,0,1,1
1072625903,1,0,1,1,0,0
1072632512,1,0,0,1,0,0
1072642661,1,1,1,1,0,0
1072644316,1,1,1,1,1,1
1072644982,1,1,1,0,1,0
1072647659,1,1,1,1,1,1
1072653960,1,0,1,0,0,1
1072656922,1,1,0,0,0,1
107266211,1,0,1,1,1,0
1072667579,1,0,0,1,1,0
1072675304,1,0,1,0,0,1
1072685811,1,0,0,1,1,0
1072691686,1,0,0,1,1,1
1072715892,1,1,0,0,1,0
1072718168,1,1,0,0,1,0
1072719368,1,0,1,0,0,1
107272467,1,1,1,1,1,0
1072729040,1,1,1,1,0,0
1072732993,1,1,0,1,0,1
1072734178,1,0,0,0,1,1
1072735957,1,0,1,0,0,1
1072736325,1,0,1,1,0,1
1072754050,1,1,0,0,0,1
1072762876,1,0,0,0,0,0
1072772107,1,1,1,1,1,0
1072776803,1,0,0,0,1,1
1072777354,1,1,0,0,0,0
107277792,1,1,1,0,1,0
1072784889,1,1,1,0,0,0
1072786741,1,1,0,1,1,1
1072788490,1,1,0,1,1,0
1072797527,1,0,1,1,0,1
1072800408,1,0,1,1,1,0
1072808383,1,1,0,0,0,0
1072814979,1,1,1,1,1,1
1072819717,1,1,1,1,1,1
1072820264,1,0,1,0,0,0
1072823035,1,1,1,1,0,1
1072827523,1,0,1,0,1,0
1072831207,1,0,1,1,0,1
1072832224,1,0,1,1,1,0
1072840029,1,1,0,1,0,1
1072863104,1,1,1,0,0,0
107286746,1,0,0,1,0,0
1072876305,1,0,1,0,0,1
1072877052,1,1,1,0,0,1
107288050,1,1,1,0,1,0
1072883991,1,0,1,1,1,1
1072884937,1,1,1,0,1,1
1072888140,1,1,1,1,1,1
1072890629,1,1,1,0,1,0
1072891007,1,0,0,0,1,0
1072906251,1,0,1,1,0,0
1072913872,1,0,0,0,1,0
107291403,1,1,0,0,0,0
1072916582,1,1,0,1,0,1
1072920269,1,0,1,1,0,1
1072928801,1,0,0,0,1,1
1072929905,1,1,0,0,0,1
1072931204,1,1,1,1,0,1
1072943380,1,0,0,0,1,1
1072945269,1,1,0,0,1,0
1072949469,1,0,0,0,0,0
1072954300,1,1,0,0,0,0
1072955782,1,0,0,1,0,0
1072956580,1,1,0,1,1,0
1072958983,1,1,1,0,0,1
1072964234,1,1,0,1,0,1
1072966948,1,1,1,0,0,0
1072967746,1,0,0,0,1,1
1072968697,1,0,1,0,0,1
1072973203,1,1,1,0,0,0
1072977998,1,1,0,1,0,1
1072992591,1,1,1,1,0,0
1072999384,1,1,1,1,1,1
1073002281,1,1,1,0,0,0
1073017948,1,0,1,1,1,1
1073020295,1,1,1,1,1,0
1073026360,1,1,1,1,1,1
107303779,1,1,0,0,1,1
1073040113,1,1,0,1,0,1
1073058407,1,1,0,0,1,1
1073065391,1,1,1,1,1,0
1073065492,1,1,0,1,0,1
1073067053,1,1,1,0,0,1
1073068304,1,1,0,0,0,0
1073079589,1,1,0,0,0,0
1073080741,1,0,0,0,1,1
1073091037,1,1,1,1,0,0
1073094943,1,1,1,1,0,1
1073095855,1,0,0,0,1,0
1073096091,1,1,0,1,1,0
1073099678,1,1,1,1,1,0
1073104639,1,0,1,0,0,1
107310951,1,1,1,0,0,0
1073114355,1,1,1,0,1,1
10731152,1,1,0,0,1,1
1073115699,1,1,0,0,0,1
1073120579,1,1,0,0,1,1
107312654,1,1,0,0,0,0
1073129633,1,0,0,0,1,1
1073132029,1,1,1,0,0,1
1073133421,1,0,1,0,0,1
1073140771,1,1,0,1,0,1
107314302,1,1,1,0,0,0
1073143641,1,1,0,1,1,0
1073149181,1,1,1,1,0,1
1073153820,1,0,0,0,1,1
1073155733,1,1,1,0,1,0
10731567,1,0,0,1,1,0
1073160262,1,1,1,1,1,1
1073177710,1,0,1,0,0,1
1073182831,1,1,0,0,0,0
1073182880,1,0,1,1,1,0
1073192660,1,1,0,1,0,1
1073203998,1,1,1,1,1,0
1073206775,1,0,1,1,1,1
1073212546,1,1,0,1,0,0
1073213507,1,0,1,1,0,0
1073213518,1,1,1,0,1,0
107321916,1,1,0,0,0,0
1073219281,1,0,0,0,0,1
1073220124,1,1,1,1,0,1
1073234872,1,0,0,0,0,0
1073242479,1,1,1,1,0,0
1073263621,1,1,1,0,0,1
1073274042,1,1,1,1,0,1
1073277414,1,1,0,1,0,0
1073281466,1,0,0,1,1,0
1073295253,1,0,1,1,0,1
1073298036,1,1,0,1,0,1
1073304439,1,0,0,0,1,0
1073307554,1,0,1,0,0,1
1073310377,1,1,0,1,1,0
1073313348,1,0,0,0,1,1
1073319194,1,0,1,0,1,0
1073325609,1,1,0,0,0,1
1073327290,1,1,1,0,1,0
1073346309,1,1,1,1,1,1
1073347005,1,0,0,0,0,1
107335116,1,0,0,0,1,0
1073356456,1,1,1,0,1,1
1073357548,1,1,1,1,0,1
1073364911,1,1,0,0,1,1
1073374353,1,0,0,0,0,0
1073381783,1,0,0,1,0,0
1073383487,1,1,0,1,1,1
1073392712,1,1,1,0,0,0
1073393125,1,1,1,1,1,0
1073395498,1,0,1,1,1,1
1073405675,1,1,1,0,1,1
1073407413,1,1,1,1,0,1
1073407928,1,1,0,0,1,1
107340907,1,0,0,0,0,0
1073411018,1,0,1,1,0,1
1073415245,1,1,1,0,1,1
1073421288,1,1,1,1,1,0
1073429985,1,1,0,0,0,0
1073437375,1,0,0,0,1,1
107344117,1,1,0,1,0,1
1073450830,1,1,1,0,1,0
107345524,1,0,0,0,0,0
1073457576,1,1,0,1,0,1
1073459136,1,0,0,0,1,1
1073459508,1,0,0,1,1,1
1073460055,1,1,0,1,1,0
1073465691,1,0,0,0,0,1
1073465870,1,0,0,1,1,0
1073468462,1,1,1,0,1,0
1073472146,1,1,1,1,1,0
1073475835,1,0,1,1,1,1
1073480469,1,0,1,0,0,0
107348138,1,0,1,1,0,1
107348882,1,0,1,1,1,0
1073496197,1,1,0,1,0,0
107351749,1,0,1,0,1,1
1073519014,1,0,0,1,0,0
1073521270,1,0,1,0,0,0
107352266,1,1,0,1,0,1
1073522799,1,0,0,0,1,1
1073535790,1,0,1,1,1,0
1073540632,1,1,0,1,0,1
1073542827,1,0,1,0,1,0
1073542994,1,0,1,1,1,0
1073543748,1,1,1,0,1,0
1073548585,1,0,1,0,1,0
1073554282,1,1,1,0,0,0
1073558182,1,1,0,1,1,0
1073563355,1,1,0,0,0,1
107356572,1,1,0,0,1,0
1073575378,1,1,0,1,1,1
1073589555,1,1,0,0,0,1
1073599573,1,0,1,0,1,0
1073599731,1,1,1,1,1,1
1073605587,1,0,1,0,0,0
1073607818,1,0,0,1,1,1
1073608170,1,1,1,1,1,1
1073623980,1,1,1,0,0,1
1073627330,1,0,1,1,1,1
1073634820,1,0,1,0,0,1
107364429,1,0,1,1,0,0
1073649948,1,1,1,1,1,0
1073652342,1,0,1,1,1,0
1073653334,1,0,0,0,0,1
1073661806,1,1,1,0,0,1
1073662724,1,0,1,0,0,1
1073668489,1,1,0,1,1,0
1073684409,1,1,1,0,1,1
1073685689,1,1,0,0,1,1
1073691333,1,1,0,1,0,0
107369387,1,0,1,1,1,0
1073699010,1,1,0,0,0,0
1073703467,1,1,1,0,0,1
1073705635,1,0,0,0,1,0
1073710598,1,0,0,0,1,1
1073717365,1,0,0,1,1,1
1073717593,1,1,1,1,0,0
1073719376,1,1,1,1,0,0
1073720972,1,0,0,1,0,0
1073745805,1,1,0,1,0,0
1073746309,1,1,1,0,1,1
1073764045,1,1,1,1,1,0
1073765702,1,1,0,0,1,0
1073766237,1,0,0,1,1,0
1073782848,1,1,1,0,1,0
1073786816,1,0,0,0,1,0
1073788207,1,0,1,1,0,1
1073789765,1,1,0,1,0,1
1073790025,1,0,1,0,1,1
1073804742,1,0,0,0,0,0
107380724,1,1,1,1,0,0
1073807815,1,0,0,0,1,1
107381448,1,1,1,0,0,0
1073832185,1,1,1,1,1,1
1073833548,1,0,1,1,1,0
1073833829,1,1,1,0,0,1
1073841115,1,1,1,0,0,0
1073843049,1,1,1,1,1,1
1073843994,1,1,0,0,0,1
1073846549,1,1,1,1,1,0
1073846676,1,0,0,0,1,1
107385004,1,1,1,1,0,0
1073850418,1,0,0,0,1,1
1073867635,1,0,1,0,1,0
1073868977,1,0,1,0,1,1
1073872980,1,0,1,0,1,0
1073877146,1,0,0,0,1,0
1073878280,1,1,1,1,0,0
1073889349,1,0,1,1,1,0
1073893215,1,1,1,1,0,1
1073900214,1,1,0,0,1,0
107390639,1,1,1,1,0,1
1073909300,1,0,1,0,1,0
1073910956,1,0,1,1,0,0
1073912995,1,0,0,0,0,0
1073922624,1,1,1,0,0,1
1073930093,1,0,1,0,1,1
1073932461,1,0,1,1,1,1
1073934487,1,1,1,1,1,1
1073937001,1,1,0,0,0,1
1073939292,1,0,0,1,0,1
1073944895,1,1,1,1,1,1
1073946694,1,1,0,0,1,0
1073959829,1,1,0,0,1,1
1073964154,1,0,0,0,1,0
107397253,1,1,0,0,0,1
107397476,1,0,0,0,1,0
1073980502,1,1,0,1,1,1
1073983196,1,0,0,1,1,1
1073996779,1,1,1,1,0,1
1073997199,1,1,0,0,1,1
107399883,1,1,1,0,1,0
1074005119,1,1,0,1,0,0
1074014497,1,1,0,0,0,0
1074016639,1,0,0,1,0,0
1074016905,1,0,1,0,0,1
1074017551,1,1,0,0,1,1
1074021872,1,0,1,1,0,1
107402711,1,0,1,1,0,1
1074028730,1,0,1,0,0,0
1074029258,1,0,1,0,1,1
1074043500,1,0,1,0,0,1
1074044546,1,0,1,1,0,0
1074044684,1,1,0,1,1,0
1074058555,1,1,1,0,1,0
107406102,1,0,0,1,0,0
107406211,1,1,1,0,1,0
1074069862,1,0,0,1,1,0
107407615,1,1,0,0,0,1
1074080102,1,1,1,1,1,1
1074085482,1,0,0,0,1,0
1074092371,1,0,0,0,0,0
1074094705,1,1,1,1,1,0
1074095182,1,1,1,1,1,0
1074095823,1,1,1,1,1,1
1074098355,1,0,1,0,0,1
1074113552,1,0,1,1,1,0
107411450,1,1,1,0,1,1
1074117322,1,1,0,0,1,0
1074120416,1,1,0,1,1,1
1074121437,1,0,1,0,1,1
107412572,1,0,1,1,0,0
1074125725,1,1,0,0,0,1
1074129805,1,0,1,0,1,1
107414100,1,0,0,1,1,1
1074146307,1,1,1,1,1,1
1074147264,1,1,0,0,0,0
1074155466,1,1,1,0,1,0
1074165200,1,1,1,1,1,0
1074166797,1,0,1,1,1,0
1074167087,1,1,0,1,0,1
1074174226,1,0,0,0,1,0
1074174586,1,0,0,0,1,1
1074177548,1,1,0,1,0,1
1074178149,1,0,1,0,1,1
1074193624,1,0,0,1,0,0
1074199491,1,1,1,0,0,0
1074200636,1,0,1,1,0,0
1074207169,1,1,0,1,1,0
107421835,1,0,1,1,0,1
1074225331,1,1,0,1,0,0
107424096,1,0,1,1,1,1
107424460,1,0,1,0,1,0
1074253929,1,1,0,0,0,1
1074270396,1,1,1,1,1,1
1074270937,1,1,1,0,1,0
1074274011,1,0,1,0,1,0
1074274940,1,0,1,0,0,1
1074280250,1,0,0,0,0,0
1074285682,1,1,0,0,1,1
1074285796,1,1,0,0,1,0
1074286257,1,0,0,1,1,1
1074288501,1,0,1,0,0,1
1074295052,1,1,1,0,1,0
1074302007,1,1,1,0,1,1
1074312321,1,0,0,1,0,0
1074315107,1,1,0,1,1,0
1074317279,1,1,0,0,1,1
107432107,1,1,1,1,0,1
1074323215,1,0,1,1,1,1
1074341062,1,1,0,0,1,1
1074343168,1,1,0,1,1,0
1074350329,1,1,0,1,0,0
1074358295,1,0,0,0,1,0
1074359212,1,0,0,1,1,1
1074362140,1,1,0,1,1,1
1074363901,1,0,1,1,1,1
1074367099,1,0,0,0,1,1
1074374112,1,0,0,0,0,1
1074389660,1,0,0,1,0,0
1074390768,1,1,0,1,0,0
1074405592,1,1,1,1,0,1
1074405865,1,1,1,1,1,0
1074411242,1,0,1,0,0,0
1074416711,1,1,1,1,1,1
107443875,1,0,1,1,0,0
1074445124,1,0,0,0,1,1
1074446664,1,1,0,0,0,0
1074447293,1,0,0,1,1,1
1074462797,1,1,0,1,0,1
1074484037,1,0,1,1,0,1
1074488707,1,1,1,1,0,1
1074492836,1,0,1,1,1,1
1074493716,1,0,0,0,1,0
1074494350,1,0,1,1,1,0
1074495417,1,1,1,1,1,0
1074496717,1,0,0,0,1,1
1074498127,1,0,0,0,1,0
1074499629,1,1,1,1,0,1
1074502770,1,1,0,0,1,0
1074525397,1,0,0,1,0,1
1074527333,1,1,1,0,1,1
1074532702,1,0,1,0,0,0
1074534312,1,1,0,0,0,0
1074555926,1,1,0,1,1,1
1074560148,1,1,1,1,1,1
1074565725,1,1,1,0,1,1
1074571060,1,0,0,1,0,0
1074573261,1,0,0,0,0,1
1074576524,1,0,0,1,1,0
1074577324,1,0,0,0,0,0
1074582973,1,0,1,0,0,0
107459621,1,1,0,1,1,0
1074605639,1,0,0,1,1,1
1074612671,1,0,0,0,0,1
1074620658,1,0,1,1,1,0
107462950,1,0,0,1,1,0
1074646308,1,1,1,0,0,1
1074653849,1,0,0,0,1,0
1074659746,1,1,0,1,1,1
1074662614,1,0,0,1,0,1
1074671935,1,0,0,0,0,0
1074681709,1,0,1,1,1,0
1074691039,1,1,0,1,0,0
1074692417,1,0,1,1,1,0
1074700702,1,1,1,1,0,0
107470585,1,0,1,0,0,0
1074707241,1,0,0,0,0,0
1074722217,1,0,1,0,1,0
107472289,1,1,1,0,1,0
1074725808,1,1,0,0,0,1
1074732409,1,0,0,0,0,0
1074732569,1,1,1,0,0,1
1074732822,1,1,0,0,1,0
1074760321,1,0,0,0,1,1
1074761265,1,0,0,0,1,0
1074765907,1,0,0,0,1,0
107476703,1,1,1,0,1,0
107477273,1,1,0,1,1,1
1074779717,1,1,1,1,0,0
1074784211,1,0,1,1,1,0
107478805,1,1,0,1,1,1
1074791936,1,1,1,0,0,0
107479453,1,1,0,1,1,1
107479781,1,1,0,0,0,1
1074800106,1,0,0,1,1,1
1074800880,1,0,1,1,1,0
1074801327,1,0,0,0,1,1
107480135,1,0,0,0,0,1
1074802269,1,0,0,1,1,1
1074802966,1,1,0,1,0,0
1074810666,1,0,1,0,0,0
1074811422,1,1,1,0,0,1
1074816190,1,1,1,0,1,0
1074816951,1,1,0,0,0,1
1074819822,1,1,0,0,1,0
1074834277,1,1,0,1,1,0
1074837693,1,0,0,0,1,0
1074845911,1,1,0,0,1,0
107486679,1,0,1,0,1,0
1074867173,1,1,1,1,0,1
1074869105,1,0,1,0,0,1
1074873950,1,1,1,0,1,1
1074874265,1,0,1,0,0,0
1074874654,1,0,1,1,0,0
1074880502,1,0,1,1,1,1
1074893418,1,0,0,1,1,0
1074896245,1,1,1,1,1,0
107491198,1,1,0,1,0,1
1074921846,1,0,0,0,0,0
1074932740,1,0,0,0,0,0
1074941035,1,1,0,0,1,0
1074941806,1,0,0,1,1,1
1074942734,1,1,1,1,0,0
1074946839,1,0,1,1,1,1
1074949982,1,0,1,0,1,1
1074952071,1,0,1,0,0,0
1074954930,1,0,0,0,0,0
1074978185,1,1,0,0,0,1
1074981722,1,0,1,0,0,0
107499775,1,1,0,0,0,1
1075017183,1,1,1,1,1,0
1075023682,1,1,0,0,1,0
1075025304,1,0,1,1,0,0
1075027126,1,0,1,0,1,1
1075027159,1,1,1,1,1,1
1075027633,1,0,0,1,0,1
1075032467,1,1,0,0,1,0
1075036490,1,1,1,0,1,0
1075045537,1,1,0,1,0,1
107504664,1,0,1,1,1,1
1075047104,1,1,0,0,1,0
1075047493,1,1,1,1,0,1
1075052894,1,0,0,0,1,0
1075053871,1,0,1,0,1,0
1075060070,1,0,1,1,1,1
1075062552,1,1,1,1,0,1
1075064318,1,0,0,0,1,1
1075064678,1,1,1,0,0,0
1075064994,1,1,1,0,1,0
1075065877,1,1,0,0,0,1
1075069848,1,0,0,0,0,1
1075076288,1,0,0,0,1,0
1075076755,1,0,0,1,0,1
1075082224,1,0,1,1,0,0
1075100052,1,0,1,0,1,0
107510407,1,1,0,0,1,0
1075108838,1,0,0,1,0,0
1075115118,1,1,1,1,1,0
1075130694,1,1,0,1,1,1
1075135489,1,1,1,1,0,1
1075152949,1,1,1,1,0,1
1075154247,1,1,1,0,0,0
1075156247,1,0,0,0,1,1
1075161181,1,0,0,0,0,0
1075162847,1,0,0,0,0,0
1075164596,1,1,1,1,0,1
1075167770,1,0,1,1,1,1
1075169964,1,0,0,1,1,1
1075174449,1,0,0,0,1,1
1075191673,1,1,0,0,0,0
1075192211,1,1,1,1,0,1
1075192376,1,0,0,1,1,1
107519429,1,1,1,0,1,1
1075207722,1,1,1,0,1,1
1075208929,1,0,1,0,1,0
1075215881,1,1,0,1,0,0
1075216792,1,1,0,1,1,0
1075220536,1,1,0,1,1,0
1075225570,1,0,0,0,1,0
1075236801,1,1,0,0,1,1
1075238687,1,1,0,0,1,0
1075245314,1,1,1,1,0,0
1075247048,1,1,0,0,0,1
