,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
17910,1090962753,Marcas de la vida,Poetry,Publishing,MXN,29/04/17,2000000,15/03/17 00:18,0,canceled,0,MX,0.0,0,USD 104954
17911,1090970794,I will write your book for you,Nonfiction,Publishing,USD,16/09/15,100000,17/08/15 19:42,500,failed,1,US,500.0,500,USD 100000
17912,1090981601,Octopedestrians Letterpress Print,Art,Art,USD,22/01/16,600000,31/12/15 12:11,2396650,successful,371,US,2396650.0,2396650,USD 600000
17913,1090981738,Prove It - Az (Canceled),Hip-Hop,Music,USD,27/02/15,20000,10/02/15 07:28,0,canceled,0,US,0.0,0,USD 20000
17914,1090989143,Hipster: Teenage Wasteland,Tabletop Games,Games,USD,20/06/16,100000,27/05/16 20:36,115500,successful,26,US,115500.0,115500,USD 100000
17915,1090991592,Seattle-area Hard Cider Launch of Rainshadow,Food,Food,USD,28/11/13,1350000,29/10/13 02:16,101500,failed,18,US,101500.0,101500,USD 1350000
17916,1090994072,"""Bitter Pill"" music art theatre",Experimental,Theater,USD,01/09/16,550000,02/08/16 17:48,592000,successful,93,US,36700.0,592000,USD 550000
17917,1090996836,Spike & Mike's SICK & TWISTED Festival of Animation 20 YEARS,Animation,Film & Video,USD,03/07/13,1500000,30/05/13 23:59,644137,failed,130,US,644137.0,644137,USD 1500000
17918,1090997332,Rocket 88 Doughnuts,Food,Food,USD,15/04/14,1008800,14/03/14 00:53,1094926,successful,190,US,1094926.0,1094926,USD 1008800
17919,109099836,The Sand Nation,Documentary,Film & Video,USD,23/01/16,1500000,23/12/15 00:25,0,failed,0,US,0.0,0,USD 1500000
17920,1091001121,Notice My Book (help support),Fiction,Publishing,CAD,08/09/14,3000000,12/08/14 19:28,0,failed,0,CA,0.0,0,USD 2712723
17921,1091001469,Yettigate Academy,Graphic Novels,Comics,USD,10/03/17,400000,17/01/17 23:42,500,failed,1,US,0.0,500,USD 400000
17922,1091001736,Never Trust a Boy Scout: An Essay Collection,Nonfiction,Publishing,USD,15/05/14,200000,15/04/14 03:54,368600,successful,101,US,368600.0,368600,USD 200000
17923,1091006814,Videogames Northwest - Free Print Magazine For Local Gamers,Games,Games,USD,20/09/14,1350000,25/08/14 22:42,654400,failed,78,US,654400.0,654400,USD 1350000
17924,1091009547,Mural de la Hermandad | Brotherhood Mural,Art,Art,MXN,20/02/17,10000000,21/01/17 22:09,12254000,successful,75,MX,14397.0,622220,USD 507769
17925,1091015034,Living Games Conference 2016,Live Games,Games,USD,25/11/15,1200000,26/10/15 15:55,2093200,successful,137,US,2093200.0,2093200,USD 1200000
17926,1091017712,Go Ask Alice - Hope For the Hopeless,Rock,Music,USD,17/10/16,400000,24/08/16 20:13,3000,failed,1,US,3000.0,3000,USD 400000
17927,1091026361,GiftboxXL - Money always wins beautifully packaged twice,Crafts,Crafts,CHF,20/09/17,1500000,21/08/17 16:22,13200,canceled,5,CH,0.0,13625,USD 1548275
17928,1091037395,EVER EVE - THE SHORT FILM,Film & Video,Film & Video,USD,07/10/13,500000,07/09/13 03:41,688500,successful,49,US,688500.0,688500,USD 500000
17929,1091042725,"""Don't Judge Me"" Stage Play",Theater,Theater,USD,11/03/13,400000,10/01/13 05:51,441600,successful,72,US,441600.0,441600,USD 400000
17930,1091043213,BAO CHOW steamed buns and ramen,Restaurants,Food,USD,15/11/15,2000000,16/10/15 20:02,283300,failed,29,US,283300.0,283300,USD 2000000
17931,1091045296,Fowl Play,Webseries,Film & Video,USD,16/09/12,400000,18/07/12 23:50,408500,successful,40,US,408500.0,408500,USD 400000
17932,109104628,Bob's Backyard BBQ Food Truck,Food Trucks,Food,USD,20/05/15,500000,20/04/15 06:15,0,failed,0,US,0.0,0,USD 500000
17933,1091052328,Hastad farm of Iowa,Bacon,Food,USD,19/04/15,4500000,18/02/15 00:00,0,failed,0,US,0.0,0,USD 4500000
17934,1091055782,The F*%king Unicorn Art Car,Public Art,Art,USD,26/04/12,500000,14/03/12 21:24,547900,successful,88,US,547900.0,547900,USD 500000
17935,1091058614,Vignette - Chicago Artist's Studio,Art,Art,USD,11/04/14,2500000,12/03/14 02:50,215100,failed,48,US,215100.0,215100,USD 2500000
17936,1091059659,You will have your cake and eat it too!,Fashion,Fashion,USD,21/12/11,500000,30/11/11 22:14,550000,successful,67,US,550000.0,550000,USD 500000
17937,1091061967,Action Brick Breaker,Games,Games,USD,30/09/17,300000,31/08/17 22:28,100,failed,1,US,0.0,100,USD 300000
17938,1091063511,American Dark Age,Comics,Comics,USD,28/02/12,250000,28/01/12 18:37,351700,successful,97,US,351700.0,351700,USD 250000
17939,1091066092,BA Fashion Show 2016,Fashion,Fashion,DKK,01/07/16,1400000,02/05/16 19:19,1440000,successful,12,DK,221323.0,215575,USD 209587
17940,10910667,Logo - Shop Curated Women's Clothing From Your Phone,Apps,Technology,USD,01/12/14,300000,01/11/14 16:59,49500,failed,15,US,49500.0,49500,USD 300000
17941,109106714,Pigsodus - the Ultimate Pig Adventure Game,Video Games,Games,USD,16/08/16,3000000,12/07/16 16:03,630300,failed,278,US,333300.0,630300,USD 3000000
17942,1091068089,Brainsled 2xLP by Big Butter,Mixed Media,Art,USD,29/11/12,1000000,30/10/12 21:54,1067900,successful,54,US,1067900.0,1067900,USD 1000000
17943,1091071847,Drawmageddon - The Game of Hilarious Miscommunication!,Tabletop Games,Games,USD,06/04/13,900000,13/03/13 02:31,35000,failed,11,US,35000.0,35000,USD 900000
17944,1091084330,We Are Lions - We Need Our Pride,Pop,Music,GBP,04/10/14,300000,20/08/14 23:09,305300,successful,37,GB,510488.0,489522,USD 481024
17945,1091088385,The Pitch,Shorts,Film & Video,USD,03/11/11,1100000,04/09/11 06:28,331000,failed,18,US,331000.0,331000,USD 1100000
17946,1091091440,Infernal Contraption: Help us upgrade!,Robots,Technology,GBP,30/04/17,80000,03/04/17 22:44,109000,successful,39,GB,37638.0,141040,USD 103516
17947,1091093954,Paralympic Sport Stars Documentary,Documentary,Film & Video,GBP,31/07/14,1000000,06/07/14 20:31,2000,failed,2,GB,3432.0,3365,USD 1682567
17948,1091094923,Hotline,Film & Video,Film & Video,USD,19/05/13,470000,09/04/13 03:18,42000,failed,14,US,42000.0,42000,USD 470000
17949,1091097201,Around the world,Journalism,Journalism,GBP,07/08/14,200000000,08/07/14 22:27,716,failed,2,GB,1228.0,1203,USD 336083618
17950,1091097598,Tooth Decay Vaccine (Suspended),Technology,Technology,USD,08/05/15,10000000,08/04/15 03:48,0,suspended,0,US,0.0,0,USD 10000000
17951,1091105882,Printrovert | Cards & Art Prints,Graphic Design,Design,USD,17/06/15,320000,18/05/15 02:07,322100,successful,74,US,322100.0,322100,USD 320000
17952,1091111464,Miner Willie,Mobile Games,Games,USD,24/10/16,500000,24/09/16 05:25,0,failed,0,US,0.0,0,USD 500000
17953,1091113835,Pick My Face,Video Games,Games,USD,19/10/12,1500000,19/09/12 21:42,124500,failed,25,US,124500.0,124500,USD 1500000
17954,1091116849,Dino-Mike's New Studio Album,Pop,Music,USD,07/05/15,80000,07/04/15 01:20,133500,successful,40,US,133500.0,133500,USD 80000
17955,1091118528,Don't Be A Bully------ Be A Friend,Design,Design,USD,21/11/14,250000,07/10/14 01:27,1000,failed,1,US,1000.0,1000,USD 250000
17956,1091125560,Lakewood (Canceled),Film & Video,Film & Video,GBP,28/04/14,1000000,22/03/14 19:25,105500,canceled,22,GB,174258.0,178041,USD 1687593
17957,109113190,Funding for Un-Biased report on Baltimore MD protest.,Photo,Journalism,USD,27/06/15,300000,28/04/15 07:17,0,canceled,0,US,0.0,0,USD 300000
17958,1091143264,You Print It,Painting,Art,USD,31/10/14,100000,01/10/14 20:01,200,failed,2,US,200.0,200,USD 100000
17959,1091143626,Tick Talk Word Clock (Canceled),Product Design,Design,CAD,05/05/15,3750000,10/04/15 12:27,768400,canceled,23,CA,612624.0,634884,USD 3098405
17960,1091158210,Tina's Traditional Old English Kitchen,Food,Food,USD,10/03/12,250000,25/01/12 22:58,4000,failed,3,US,4000.0,4000,USD 250000
17961,1091158860,Drift Missle Project Car,DIY,Crafts,USD,12/02/15,1500000,29/12/14 22:57,200,failed,2,US,200.0,200,USD 1500000
17962,1091160837,GEKKO - The trivets that move with the pan!,Product Design,Design,DKK,23/02/15,4000000,14/01/15 08:08,1056900,failed,50,DK,168336.0,159117,USD 602201
17963,1091168731,"THE BOOK!! ""Common House Creatures Pests & Irritants!""",Art Books,Publishing,USD,14/12/15,600000,30/10/15 16:46,708400,successful,69,US,708400.0,708400,USD 600000
17964,1091170592,2015 Cat Erotica Calendar,Art,Art,USD,20/09/14,750000,21/08/14 01:00,10100,failed,5,US,10100.0,10100,USD 750000
17965,1091173214,Coffee Cliq Project,Farms,Food,USD,12/04/15,3000000,13/03/15 00:21,6000,failed,2,US,6000.0,6000,USD 3000000
17966,1091182638,DreamScape: Once Upon A Time,Poetry,Publishing,USD,05/06/11,350000,06/05/11 02:59,500,failed,1,US,500.0,500,USD 350000
17967,1091191568,"""Wine Not""... your new favourite Gen Y Aussie wine label",Drinks,Food,AUD,24/03/17,3500000,22/02/17 03:43,34500,failed,5,AU,0.0,26286,USD 2666667
17968,1091197256,A.B. Biagi: New York's Favorite Gelato now in pints!,Small Batch,Food,USD,05/11/15,2500000,14/10/15 23:00,2631500,successful,139,US,2631500.0,2631500,USD 2500000
17969,1091199133,We Are Not Enough,Shorts,Film & Video,USD,01/05/11,350000,28/03/11 22:02,350000,successful,16,US,350000.0,350000,USD 350000
17970,1091203377,Video Shoot - Xcessive Speed,Music,Music,CAD,26/10/14,150000,26/09/14 09:44,100,failed,1,CA,90.0,89,USD 133049
17971,1091204588,Buglets,Video Games,Games,USD,01/09/11,650000,28/07/11 03:54,0,failed,0,US,0.0,0,USD 650000
17972,1091206273,Dice Wars: Co-op Tactics Board Game with 28 Jumbo Unit Dice,Tabletop Games,Games,USD,31/12/17,1000000,01/12/17 17:04,2664600,successful,496,US,212100.0,2664600,USD 1000000
17973,1091223927,HE CALLED I ANSWERED: A Feature Film,Film & Video,Film & Video,GBP,28/03/14,5000000,26/02/14 23:38,0,failed,0,GB,0.0,0,USD 8316562
17974,1091224291,Respect the Stache!,Digital Art,Art,USD,14/03/13,120000,22/02/13 07:26,2600,failed,3,US,2600.0,2600,USD 120000
17975,1091227492,The Spell,Video Games,Games,GBP,17/06/17,3000000,16/05/17 17:22,58000,failed,14,GB,52889.0,73804,USD 3817425
17976,1091237704,WalkingCase iPhone 5 Ultra Thin PU Leather Flip Case,Product Design,Design,USD,04/04/13,600000,05/03/13 07:22,47600,failed,22,US,47600.0,47600,USD 600000
17977,1091239589,The Pizza Project: Gluten Free + Vegan Pizza for Burning Man,Food,Food,USD,03/08/13,120000,04/07/13 04:17,208300,successful,54,US,208300.0,208300,USD 120000
17978,1091242360,AINA (a social issue feature film),Narrative Film,Film & Video,USD,20/12/11,1000000,05/11/11 21:47,0,failed,0,US,0.0,0,USD 1000000
17979,109124921,PUBLIC PRISM,Music,Music,USD,26/10/16,1200000,26/09/16 19:47,89800,failed,10,US,10000.0,89800,USD 1200000
17980,1091250473,YFliker Across America Web Series,Webseries,Film & Video,USD,22/05/13,1500000,22/04/13 18:03,1523000,successful,116,US,1523000.0,1523000,USD 1500000
17981,109125115,Your Story In Society,Publishing,Publishing,CAD,19/08/16,2500000,20/07/16 21:27,100,failed,1,CA,0.0,78,USD 1946434
17982,1091254242,SPINDRIFT: The Memoir of a Climber's Daughter,Nonfiction,Publishing,USD,12/07/12,800000,12/06/12 16:47,1141500,successful,217,US,1141500.0,1141500,USD 800000
17983,1091258011,You Your Brain & You: Finishing Funds,Comedy,Film & Video,USD,03/02/15,250000,04/01/15 20:19,277100,successful,84,US,277100.0,277100,USD 250000
17984,1091260192,"Release the final Swear Jar 7""",Indie Rock,Music,USD,04/10/11,120000,04/09/11 18:54,269269,successful,67,US,269269.0,269269,USD 120000
17985,1091289389,Prototype - Business & Lifestyle Planner (Canceled),Calendars,Publishing,USD,08/07/16,12000000,24/05/16 15:03,109800,canceled,20,US,109800.0,109800,USD 12000000
17986,1091289861,Help us Create a Real Theater Experience,Theater,Theater,USD,02/04/12,2000000,03/03/12 01:08,2000,failed,1,US,2000.0,2000,USD 2000000
17987,1091290119,Louise Linderoth for Dr. Denim,Apparel,Fashion,SEK,18/02/18,25000000,20/12/17 14:59,0,canceled,0,SE,0.0,0,USD 3085163
17988,109129247,REDO : Recreating A Stolen Silkscreen,Public Art,Art,CAD,04/08/15,120000,28/07/15 01:52,120300,successful,20,CA,92203.0,91958,USD 91729
17989,109130389,Torpedo Billy Murphy Bronze Statue,Public Art,Art,NZD,01/12/14,10000000,02/10/14 22:02,0,failed,0,NZ,0.0,0,USD 7760962
17990,1091305618,Sequence and Explore your DNA – Knome,Apps,Technology,USD,26/10/16,10000000,13/09/16 19:53,7456000,canceled,114,US,3761200.0,7456000,USD 10000000
17991,1091310475,Velda: Girl Detective...the short film,Shorts,Film & Video,USD,26/01/10,500000,01/11/09 12:26,12500,failed,2,US,12500.0,12500,USD 500000
17992,109131804,"Eimear Noone Presents ""Songs of Zelda: A Link to the Celts""",Video Games,Games,USD,15/07/15,3000000,15/06/15 17:29,4622900,successful,1243,US,4622900.0,4622900,USD 3000000
17993,1091320506,Signa's Album Fundraiser/Recaudar fondos nuevo album,Indie Rock,Music,USD,12/02/12,120000,07/01/12 05:15,21400,failed,13,US,21400.0,21400,USD 120000
17994,1091322060,Enlightenment Dream (Canceled),Crafts,Crafts,USD,19/06/15,1100000,04/06/15 19:32,0,canceled,0,US,0.0,0,USD 1100000
17995,109132462,Quinn & the Quips TV Series and Game,Animation,Film & Video,USD,07/06/17,5000000,01/05/17 16:00,5062500,successful,49,US,337500.0,5062500,USD 5000000
17996,1091325407,Archive It Productions and Art - Independent Film Fund #2,Film & Video,Film & Video,CAD,16/09/15,300000,17/08/15 18:33,0,undefined,0,"N0""",,0,USD 230291
17997,1091327658,Call of Duty Supremacy Nations,Comics,Comics,USD,13/08/12,75000,14/07/12 02:27,400,failed,2,US,400.0,400,USD 75000
17998,1091342320,Steele Awakening,Science Fiction,Film & Video,USD,11/11/15,50000000,12/10/15 00:34,100,failed,1,US,100.0,100,USD 50000000
17999,1091344718,American Makeover: An Online Film Series About New Urbanism,Webseries,Film & Video,USD,08/05/10,1500000,08/02/10 04:46,1500000,successful,56,US,1500000.0,1500000,USD 1500000
18000,109134731,Share My Art With the World!,Mixed Media,Art,USD,25/10/14,150000,25/09/14 14:03,0,failed,0,US,0.0,0,USD 150000
18001,1091350815,Blessings and Regrets,Country & Folk,Music,USD,04/03/17,300000,03/01/17 12:24,97900,failed,24,US,29900.0,97900,USD 300000
18002,1091355641,Open Air Immersive Midsummer Night's Dream,Immersive,Theater,GBP,25/05/15,1000000,04/05/15 14:09,325000,failed,10,GB,492081.0,495865,USD 1525739
18003,1091358270,Atlantic Songwriters Challenge,Country & Folk,Music,CAD,02/08/15,1000000,18/06/15 16:09,0,failed,0,CA,0.0,0,USD 764409
18004,1091358844,Help The Headless Society Publish Their Literary Magazine,Periodicals,Publishing,USD,02/12/10,27500,12/11/10 00:43,53500,successful,14,US,53500.0,53500,USD 27500
18005,10913642,THE AGENTS RETURN - The Double-Edged Cards game is back!,Tabletop Games,Games,USD,22/05/14,3000000,21/04/14 18:28,16033600,successful,3494,US,16033600.0,16033600,USD 3000000
18006,1091371321,Celocito,Animation,Film & Video,USD,20/03/15,75000000,18/02/15 18:02,0,failed,0,US,0.0,0,USD 75000000
18007,1091385768,Better Butter Nut Crusher,Small Batch,Food,NZD,31/05/15,200000,10/05/15 09:05,249000,successful,69,NZ,186520.0,177768,USD 142786
18008,1091387726,Glory Gold Shoes,Footwear,Fashion,USD,10/11/14,2000000,25/09/14 03:00,140000,failed,20,US,140000.0,140000,USD 2000000
18009,1091387944,"Stephen King's ""The Things They Left Behind"" A Short Horror Film  (Canceled)",Shorts,Film & Video,USD,01/08/10,500000,16/06/10 05:01,0,canceled,0,US,0.0,0,USD 500000
18010,1091388828,Prelude To Berlin,Indie Rock,Music,EUR,01/11/16,150000,02/09/16 08:31,3800,failed,2,FR,0.0,4215,USD 166395
18011,1091391298,Talking Lead YouTube/TV show,Webseries,Film & Video,USD,05/09/13,5000000,06/08/13 21:44,173000,failed,9,US,173000.0,173000,USD 5000000
18012,1091397809,iMICROSCOPE RT - a solid professional smartphone microscope,Technology,Technology,CAD,27/10/16,3000000,26/09/16 17:13,379100,failed,27,CA,85202.0,283143,USD 2240645
18013,1091398286,"Ruth Koleva's new video for ""Dissonant""",R&B,Music,EUR,21/07/14,800000,06/06/14 09:12,0,failed,0,NL,0.0,0,USD 1075197
18014,1091400478,Do As You Likey :: Feature Documentary,Film & Video,Film & Video,USD,29/04/11,200000,25/03/11 19:15,201300,successful,22,US,201300.0,201300,USD 200000
18015,1091402155,CHROME STEEL - a sci-fi 80's throwback film!,Shorts,Film & Video,CAD,10/10/13,120000,10/09/13 17:58,303032,successful,69,CA,291265.0,291685,USD 115507
18016,1091413038,Copper Flask,Product Design,Design,USD,21/11/15,1200000,22/10/15 16:53,96600,failed,7,US,96600.0,96600,USD 1200000
18017,1091418153,ECOclubcleaner,DIY Electronics,Technology,EUR,03/09/17,20000000,05/07/17 22:45,3700,failed,2,ES,0.0,4462,USD 24119924
18018,1091420419,War Builder League,Video Games,Games,USD,01/06/17,5000000,26/04/17 18:54,145500,canceled,43,US,100200.0,145500,USD 5000000
18019,1091423736,HandsDown™ Wearable Device Easily Breaks Bad Habits,Wearables,Technology,USD,04/11/17,3000000,05/10/17 19:04,316799,failed,51,US,116400.0,316799,USD 3000000
18020,1091431594,Debajo del Sol: A Cart Featuring Spanish Street Food,Food,Food,USD,16/05/11,300000,16/04/11 03:57,303500,successful,39,US,303500.0,303500,USD 300000
18021,109143294,Bring English to the World,Webseries,Film & Video,EUR,15/07/16,1000000,15/06/16 11:00,100,failed,1,NL,113.0,111,USD 1112805
18022,1091434790,Cleep - Wearable Experience Camera,Wearables,Technology,EUR,29/06/17,15000000,22/05/17 17:58,1471400,failed,44,IT,1180875.0,1679163,USD 17118012
18023,1091435959,Calocerinos Recreation,Games,Games,USD,24/04/14,35000000,24/03/14 23:50,100,failed,1,US,100.0,100,USD 35000000
18024,1091441754,PORTAL Music Festival (Canceled),Electronic Music,Music,USD,26/07/14,1400000,02/07/14 02:07,13400,canceled,2,US,13400.0,13400,USD 1400000
18025,1091443488,'On The Run'  a fast paced feature film shot in Spain & UK,Film & Video,Film & Video,GBP,06/09/13,12000000,07/08/13 17:51,0,canceled,0,GB,0.0,0,USD 18693918
18026,1091446316,Caitlin Gray-Harley: Debut EP Project,Music,Music,USD,15/12/14,1300000,15/11/14 09:04,164000,failed,22,US,164000.0,164000,USD 1300000
18027,1091455606,Automatic Watering Device,Gadgets,Technology,USD,09/01/16,4500000,10/12/15 00:05,36000,failed,2,US,36000.0,36000,USD 4500000
18028,1091463921,The Wilryans New Album,Indie Rock,Music,USD,03/06/11,250000,04/05/11 20:22,489200,successful,101,US,489200.0,489200,USD 250000
18029,1091467952,Báaxal: México extremo,Webseries,Film & Video,MXN,17/09/17,11000000,18/08/17 18:15,11065000,successful,79,MX,34838.0,621629,USD 617978
18030,1091473372,The Cowbell Principle,Nonfiction,Publishing,USD,23/08/14,200000,31/07/14 03:48,256200,successful,73,US,256200.0,256200,USD 200000
18031,109147524,ORTUS,Science Fiction,Film & Video,GBP,18/11/17,600000,19/10/17 20:00,15000,failed,5,GB,9891.0,19990,USD 799616
18032,1091478337,Can't Stand Up For Falling Down,Theater,Theater,GBP,27/01/13,24000,28/12/12 16:32,35700,successful,15,GB,57603.0,56527,USD 38001
18033,1091482638,Hair How You Like It,Design,Design,USD,08/12/14,500000,09/10/14 23:14,0,failed,0,US,0.0,0,USD 500000
18034,1091491476,Smart Kitchen Sous Vide - Precision Cooker (Suspended),Food,Food,CAD,06/06/16,6000000,27/04/16 05:25,6058700,suspended,281,CA,4777650.0,4752667,USD 4706621
18035,1091505159,"Escape Room ""Silence #9""",Live Games,Games,USD,15/11/17,2300000,16/10/17 04:40,900,failed,1,US,0.0,900,USD 2300000
18036,1091506619,Three by Silent James: an illustrated story,Children's Books,Publishing,USD,01/02/12,300000,11/01/12 06:56,308900,successful,45,US,308900.0,308900,USD 300000
18037,1091507894,Adventure for Change: Expedition 1: Guatemala,Documentary,Film & Video,USD,08/01/13,2965000,22/12/12 03:28,87000,failed,11,US,87000.0,87000,USD 2965000
18038,1091508977,Songs From The Soul,Music,Music,USD,23/09/14,600000,24/08/14 22:37,620000,undefined,0,"N0""",,620000,USD 600000
18039,1091517740,Tim Willcox's Superjazzers CD Project,Jazz,Music,USD,21/05/11,150000,21/04/11 04:32,163800,successful,46,US,163800.0,163800,USD 150000
18040,1091531169,Baltimore Annex Theater's First Full Season,Theater,Theater,USD,08/10/11,350000,10/09/11 01:21,368500,successful,63,US,368500.0,368500,USD 350000
18041,1091533926,Rx7 Fortune Bodykit (Fast and Furious Tokyo Drift),Documentary,Film & Video,AUD,14/07/14,2000000,15/05/14 10:08,100,failed,1,AU,94.0,94,USD 1877582
18042,1091537390,Art Therapy and Community Gallery Space,Art,Art,AUD,21/08/14,600500,22/07/14 05:46,1000,failed,1,AU,936.0,931,USD 559177
18043,1091538487,Tic Tac Toe Ten ... a hybrid of chess and tic tac toe that promotes critical thinking,Tabletop Games,Games,USD,11/12/10,500000,12/09/10 23:51,37000,failed,4,US,37000.0,37000,USD 500000
18044,1091541280,Promoting New Nonfiction Book: Autofocus Off,Nonfiction,Publishing,USD,11/08/17,250000,27/07/17 20:08,83000,failed,10,US,0.0,83000,USD 250000
18045,1091551590,Wormhole Ventures - Inspired by Starways and M.U.L.E.,Video Games,Games,USD,21/08/12,1667000,22/07/12 18:58,123811,failed,60,US,123811.0,123811,USD 1667000
18046,1091559452,Angels - Michael's War card game,Tabletop Games,Games,USD,01/06/14,77700,01/05/14 12:48,149800,successful,34,US,149800.0,149800,USD 77700
18047,1091561918,ABOLITIONISTA!,Comics,Comics,USD,24/12/12,850000,14/11/12 07:42,965323,successful,236,US,965323.0,965323,USD 850000
18048,1091562183,Bringing Warm Weather to the East Coast,Indie Rock,Music,USD,10/05/12,100000,06/04/12 04:58,217600,successful,30,US,217600.0,217600,USD 100000
18049,1091568420,The ABC Double D's of Burlesque,Comics,Comics,CAD,20/05/16,950000,20/04/16 19:01,1165900,successful,252,CA,910825.0,889593,USD 724859
18050,1091570349,Get JADED PAST On The Road!!! (Canceled),Rock,Music,USD,11/10/12,130000,11/09/12 23:31,500,canceled,1,US,500.0,500,USD 130000
18051,1091571861,Naturally you care products,DIY,Crafts,USD,16/02/15,200000,07/01/15 18:50,200,failed,2,US,200.0,200,USD 200000
18052,1091575619,Pelicula #promo,Publishing,Publishing,EUR,30/09/15,50000,01/08/15 00:40,3500,failed,1,IT,3841.0,3906,USD 55800
18053,1091576982,Shades Republic - A Custom Subscription for Sunglasses,Accessories,Fashion,USD,17/05/17,500000,17/04/17 14:04,60900,failed,22,US,7500.0,60900,USD 500000
18054,1091592312,A tribute Album to Sade Adu,World Music,Music,USD,16/09/12,1000000,18/07/12 21:57,4600,failed,3,US,4600.0,4600,USD 1000000
18055,1091595783,Illustrated Mystical Greeting Cards!,Illustration,Art,GBP,16/02/14,3500,17/01/14 22:18,10700,successful,12,GB,17517.0,17846,USD 5838
18056,1091600126,Rockabilly RoadTrip - Movie & Custom Car Build,Horror,Film & Video,USD,14/10/15,5000000,14/09/15 19:51,57200,failed,7,US,57200.0,57200,USD 5000000
18057,1091603793,Help Troy Underwood DRIVE Soul/Americana/Rock CD,Indie Rock,Music,USD,10/07/11,150000,10/06/11 01:02,152500,successful,12,US,152500.0,152500,USD 150000
18058,1091604012,Luke O'Brien's Kickstarter,Pop,Music,USD,01/08/16,200000,02/07/16 15:03,201347,successful,77,US,44300.0,201347,USD 200000
18059,1091608512,Livraison de Brunchs & Petits déjeuners à domicile,Food,Food,EUR,09/10/15,300000,09/09/15 15:07,13500,failed,4,FR,15071.0,15339,USD 340859
18060,1091609313,MMO Arcade game - World of Sea Battle - Opened Beta,Video Games,Games,GBP,31/12/15,5000000,22/11/15 22:07,500,canceled,1,GB,760.0,742,USD 7416747
18061,1091613719,Centre Circle Magazine,Zines,Publishing,GBP,07/11/16,360000,08/09/16 21:06,1500,failed,3,GB,1878.0,1899,USD 455742
18062,109161790,Vessna Scheff & Koof Ibi // First Official Music Video + Art,Music Videos,Film & Video,USD,25/12/16,194000,24/11/16 08:00,249000,successful,63,US,23000.0,249000,USD 194000
18063,1091618192,SteadyLaser: Anti-shake Pointer,Product Design,Design,USD,09/06/15,15000000,10/04/15 19:38,179700,failed,13,US,179700.0,179700,USD 15000000
18064,109161902,The Maneuver: The Inside Story of Dr. Henry Heimlich,Documentary,Film & Video,USD,04/07/14,3000000,03/06/14 06:14,3196400,successful,298,US,3196400.0,3196400,USD 3000000
18065,1091619241,KRÜMELDOG-Hundekeksbackmischungen,Food,Food,EUR,16/12/15,50000,18/11/15 07:27,500,failed,1,DE,533.0,542,USD 54180
18066,1091630530,Publish my first horror novel make a trailer & short films,Horror,Film & Video,USD,14/08/14,2000000,15/07/14 00:13,31000,failed,3,US,31000.0,31000,USD 2000000
18067,1091631676,BARBARIAN HYMNS - New Songs by John Terlazzo,Indie Rock,Music,USD,12/08/13,800000,07/07/13 16:59,815000,successful,107,US,815000.0,815000,USD 800000
18068,109163282,3D Printing EOD Bomb Suite Figure Files,Design,Design,USD,16/07/16,200000,20/06/16 17:56,30000,failed,4,US,30000.0,30000,USD 200000
18069,1091636332,You Name It I`ll Draw It!  Affordable Artwork.,Mixed Media,Art,USD,17/05/15,35000,08/04/15 16:00,28800,failed,22,US,28800.0,28800,USD 35000
18070,1091638548,Red Knight #9,Comic Books,Comics,USD,02/08/17,150000,03/07/17 05:11,85400,failed,23,US,32500.0,85400,USD 150000
18071,1091638766,Halloween Skull Sticker Vinyl,Illustration,Art,GBP,02/10/16,15000,12/09/16 11:41,4700,failed,4,GB,0.0,5795,USD 18494
18072,1091644879,14 Song CD with a Grammy winning producer,Music,Music,USD,14/05/12,1932000,30/03/12 06:04,56200,failed,14,US,56200.0,56200,USD 1932000
18073,109164793,A Super Minimalist Watch That Tells Time in a Unique Way,Product Design,Design,CAD,21/10/14,4000000,18/09/14 18:00,531000,failed,23,CA,483248.0,473684,USD 3568243
18074,1091650336,Tesla Socket - Retractable USB Outlet,Gadgets,Technology,USD,28/08/16,100000,14/07/16 20:16,900,failed,5,US,200.0,900,USD 100000
18075,1091651756,Journey of Phez,Comic Books,Comics,USD,05/04/15,100000,06/03/15 15:56,147500,successful,40,US,147500.0,147500,USD 100000
18076,1091660319,Hooked on a rail,Product Design,Design,USD,09/06/14,40000000,10/04/14 18:40,0,failed,0,US,0.0,0,USD 40000000
18077,1091664656,Jazzy Taz...Cover Your Cough!,Children's Books,Publishing,USD,12/03/14,150000,11/01/14 03:06,153000,successful,33,US,153000.0,153000,USD 150000
18078,1091667103,"""On Hallowed Ground"" mural art tells a story of the heart",Public Art,Art,USD,04/01/13,800000,05/12/12 16:11,105000,failed,20,US,105000.0,105000,USD 800000
18079,1091679814,Project: Health Stop (Health Food Store),Food,Food,AUD,08/04/16,20000000,23/02/16 00:34,300,failed,1,AU,214.0,226,USD 15059107
18080,10916902,My Mother Nature (2017),Documentary,Film & Video,EUR,07/10/17,65000,07/09/17 13:18,86500,successful,16,NL,15841.0,102157,USD 76765
18081,1091716792,EXPOSURE,Shorts,Film & Video,GBP,15/03/14,500000,13/02/14 13:01,594000,successful,98,GB,977036.0,979455,USD 824457
