ID,backedLocation,age
1073684409,GBK,44
1073685689,US,37
1073691333,GBK,32
107369387,BR,75
1073703467,BR,67
1073705635,BR,76
1073710598,GBK,74
1073717365,GBK,21
1073717593,GBK,72
1073719376,GBK,21
1073720972,BR,50
1073745805,US,75
1073746309,US,70
1073764045,US,17
1073765702,GBK,22
1073766237,GBK,21
1073782848,GBK,27
1073786816,BR,56
1073788207,GBK,31
1073789765,GBK,59
1073790025,BR,18
1073804742,BR,45
107380724,GBK,74
1073807815,BR,67
107381448,US,41
1073832185,BR,24
1073833548,GBK,54
1073833829,US,74
1073841115,US,65
1073843049,US,78
1073843994,BR,20
1073846549,BR,46
1073846676,BR,41
107385004,GBK,38
1073850418,GBK,36
1073867635,US,37
1073868977,GBK,56
1073872980,US,75
1073877146,US,35
1073878280,BR,47
1073889349,GBK,46
1073893215,US,60
1073900214,GBK,45
107390639,US,44
1073912995,GBK,71
1073922624,BR,46
1073930093,BR,28
1073934487,US,21
1073937001,GBK,35
1073939292,BR,56
1073944895,GBK,43
1073946694,BR,73
1073959829,GBK,21
1073964154,BR,63
107397253,BR,65
107397476,US,25
1073980502,BR,71
1073983196,GBK,68
1073996779,US,36
1073997199,US,74
107399883,GBK,39
1074005119,BR,61
1074016639,GBK,74
1074016905,BR,37
1074017551,BR,33
1074021872,US,36
1074028730,GBK,50
1074029258,GBK,27
1074043500,GBK,49
1074044546,GBK,78
1074044684,BR,75
1074058555,GBK,20
107406102,US,30
107406211,GBK,39
1074069862,BR,55
107407615,GBK,62
1074080102,US,43
1074085482,BR,18
1074092371,BR,71
1074094705,US,29
1074095823,US,22
1074098355,BR,45
1074113552,BR,42
107411450,GBK,31
1074120416,GBK,26
1074125725,US,41
1074129805,BR,21
107414100,BR,26
1074146307,BR,37
1074147264,BR,23
1074155466,GBK,49
1074165200,US,23
1074166797,US,20
1074174226,GBK,35
1074174586,GBK,71
1074177548,BR,62
1074178149,BR,75
1074193624,US,47
1074200636,BR,72
107421835,BR,22
1074225331,US,40
107424096,BR,27
107424460,GBK,47
1074253929,BR,57
1074270396,US,37
1074270937,US,22
1074274940,GBK,36
1074280250,GBK,17
1074285682,BR,74
1074286257,GBK,69
1074288501,GBK,58
1074295052,BR,38
1074302007,GBK,55
1074312321,US,78
1074315107,BR,69
1074323215,BR,26
1074341062,BR,47
1074343168,GBK,30
1074350329,BR,18
1074358295,US,30
1074359212,GBK,47
1074363901,US,57
1074367099,GBK,48
1074374112,GBK,35
1074390768,US,56
1074405592,US,63
1074405865,BR,78
1074411242,US,55
107443875,US,27
1074445124,BR,66
1074446664,BR,23
1074488707,BR,33
1074492836,BR,66
1074493716,BR,74
1074494350,BR,37
1074495417,US,66
1074496717,BR,56
1074498127,US,67
1074499629,US,51
1074502770,BR,60
1074525397,US,46
1074527333,BR,76
1074534312,BR,29
1074555926,US,76
1074560148,US,63
1074565725,GBK,74
1074571060,GBK,47
1074573261,BR,77
1074582973,BR,71
107459621,BR,71
1074605639,US,52
1074612671,BR,18
1074620658,US,71
1074646308,GBK,41
1074653849,BR,43
1074659746,US,24
1074662614,BR,61
1074671935,BR,45
1074681709,BR,24
1074691039,GBK,38
1074692417,GBK,65
1074700702,GBK,60
107470585,BR,23
1074707241,GBK,76
1074722217,BR,28
107472289,BR,38
1074725808,GBK,50
1074732822,GBK,33
1074760321,US,58
1074765907,GBK,74
107476703,BR,21
107477273,BR,35
1074779717,GBK,71
107478805,GBK,55
1074791936,BR,38
107479453,GBK,30
107479781,US,47
1074800106,GBK,58
1074800880,US,78
1074801327,US,53
107480135,BR,65
1074802269,US,37
1074802966,BR,29
1074810666,US,70
1074811422,US,65
1074816190,GBK,74
1074816951,GBK,46
1074819822,US,61
1074834277,BR,35
1074837693,GBK,73
1074845911,GBK,38
107486679,BR,48
1074867173,GBK,40
1074869105,GBK,75
1074873950,US,63
1074874265,BR,51
1074874654,BR,52
1074880502,GBK,26
1074893418,US,17
1074896245,BR,67
1074921846,GBK,32
1074932740,US,55
1074941035,US,58
1074941806,BR,72
1074942734,BR,52
1074946839,US,27
1074949982,US,61
1074952071,GBK,43
1074954930,GBK,56
1074978185,GBK,52
1074981722,US,54
107499775,GBK,71
1075017183,BR,77
1075023682,GBK,35
1075025304,GBK,32
1075027126,BR,71
1075027159,GBK,29
1075027633,BR,56
1075045537,US,37
107504664,GBK,75
1075047104,BR,49
1075052894,US,68
1075060070,US,53
1075062552,US,25
1075064678,US,58
1075064994,GBK,29
1075069848,US,52
1075076288,GBK,66
1075076755,GBK,45
1075082224,US,31
1075100052,BR,40
107510407,US,65
1075108838,GBK,78
1075115118,US,63
1075130694,US,17
1075135489,US,42
1075152949,GBK,58
1075162847,BR,54
1075164596,GBK,47
1075169964,BR,61
1075191673,BR,68
1075192376,US,40
107519429,GBK,21
1075215881,BR,73
1075216792,GBK,58
1075220536,US,41
1075225570,GBK,63
1075236801,GBK,18
1075238687,BR,18
1075245314,GBK,69
1075247048,US,31
1075266691,US,60
1075269777,US,74
1075275634,GBK,75
1075278662,GBK,48
1075299658,GBK,21
1075307862,BR,56
107530823,BR,57
1075309515,BR,37
10753252,BR,21
1075330483,BR,66
1075331763,BR,60
1075338390,GBK,76
107534128,BR,26
1075348970,US,50
107535076,US,19
1075352441,BR,28
1075366639,BR,64
1075385437,BR,21
1075388469,US,28
1075388988,BR,70
1075403725,BR,31
1075405338,BR,68
1075407414,US,50
107541098,GBK,51
1075416000,US,28
1075416150,BR,19
1075416969,GBK,23
1075441317,GBK,64
107544883,BR,44
1075463770,BR,71
1075464386,US,35
1075467888,BR,70
1075475537,BR,33
1075499971,GBK,26
1075524307,GBK,19
1075527836,US,22
1075533877,US,61
1075536360,GBK,27
1075545061,GBK,36
1075546314,GBK,77
1075546533,US,25
1075554366,US,73
1075561646,BR,17
1075563254,BR,20
1075564965,GBK,20
1075566664,BR,38
1075578576,US,52
1075586357,BR,22
1075588145,GBK,64
1075598417,BR,75
1075607266,US,26
1075608226,BR,53
1075608787,US,60
1075612159,GBK,37
1075616930,BR,55
1075624414,GBK,60
1075629774,GBK,64
1075635644,US,21
1075637750,GBK,49
1075638005,BR,76
1075639481,BR,72
1075639643,GBK,27
1075640924,GBK,63
107564832,BR,51
1075653181,US,24
1075656438,GBK,57
1075662825,GBK,29
1075667349,BR,42
1075667730,BR,67
1075671036,BR,60
1075671644,US,60
1075681579,GBK,51
1075690413,BR,79
1075690764,US,33
1075696058,US,71
1075697235,US,50
1075698736,US,41
1075701788,US,51
107570935,BR,50
1075711139,BR,37
1075747867,GBK,73
1075760435,US,61
1075765362,BR,37
107576662,BR,46
1075768318,GBK,70
1075778620,BR,71
1075782066,BR,76
1075783502,GBK,34
1075800233,GBK,28
1075801955,GBK,63
1075813440,BR,52
1075815460,GBK,32
107581778,BR,69
1075821298,BR,23
1075830451,US,22
1075837797,BR,72
1075838764,US,63
1075857870,BR,24
1075864954,US,38
1075880829,GBK,46
1075887618,GBK,27
1075896888,US,53
1075904119,GBK,27
1075921885,US,74
1075922069,BR,36
1075973084,BR,50
1075982870,GBK,27
1075993303,GBK,18
1076002078,BR,27
1076006066,GBK,34
1076008198,US,66
1076020571,GBK,21
1076026392,GBK,59
1076035089,GBK,53
1076044158,BR,69
1076049518,GBK,39
1076057435,BR,17
1076061797,BR,78
1076069628,BR,77
1076070820,GBK,44
1076076566,GBK,59
1076087211,US,62
1076088595,GBK,70
1076120304,GBK,25
1076129872,BR,34
1076131323,BR,44
1076133024,BR,59
1076136679,US,59
1076149914,US,68
1076151412,GBK,59
1076164077,GBK,72
1076169413,BR,58
1076170188,BR,29
1076180452,GBK,31
1076181419,BR,73
1076192880,US,67
1076196534,US,52
1076198874,US,64
1076199608,US,27
1076208774,GBK,60
1076223443,US,31
1076226620,BR,27
1076229520,BR,75
1076229988,US,26
1076259794,GBK,77
107627459,GBK,48
1076277695,BR,36
1076287342,US,54
1076290013,US,68
1076290261,BR,51
1076290758,GBK,71
1076297404,BR,35
1076300244,BR,79
1076301987,BR,26
1076310773,GBK,28
1076312664,US,20
1076345655,GBK,57
1076350823,GBK,62
1076353511,BR,73
1076356969,GBK,77
1076370145,BR,60
1076376769,BR,54
1076382030,BR,48
1076385848,GBK,46
1076396867,BR,29
107639742,GBK,65
1076406051,US,44
1076424743,BR,68
1076425525,BR,68
107644423,BR,36
1076447383,US,35
1076451927,GBK,76
1076454356,BR,67
1076477353,BR,50
1076481293,BR,43
1076494414,GBK,50
1076496969,US,26
1076502243,BR,68
1076502760,BR,37
1076519626,GBK,76
1076524189,GBK,17
1076526006,BR,71
107652989,BR,50
107653775,BR,44
1076545863,US,42
1076547214,US,31
1076548166,US,22
1076561520,US,28
1076563243,US,39
1076563280,GBK,21
1076581997,BR,67
1076590049,US,59
1076599909,BR,61
1076600388,BR,27
107660062,BR,54
1076603349,BR,59
107660710,US,67
1076611914,BR,61
1076613549,GBK,49
1076616690,GBK,32
1076628620,GBK,22
1076629468,BR,61
1076633412,US,73
1076644859,GBK,24
1076649913,US,37
1076652778,BR,69
1076657466,GBK,61
1076669810,GBK,65
1076676790,GBK,63
1076690811,GBK,34
1076701228,BR,19
1076701984,US,72
1076705323,US,65
1076706738,GBK,46
1076710263,GBK,70
1076721016,BR,51
1076723725,GBK,58
1076735721,GBK,54
1076739637,US,67
1076740039,US,61
1076757982,GBK,46
1076761777,BR,25
1076766295,GBK,75
1076769930,BR,55
1076778705,GBK,44
1076799672,BR,46
10768041,BR,32
1076813960,GBK,53
1076823429,US,43
1076824639,GBK,68
1076828025,US,54
1076833778,US,35
1076834819,BR,53
1076858734,US,64
1076860701,GBK,41
1076865404,US,37
1076868279,BR,44
1076873129,US,42
1076882953,US,67
1076886020,BR,45
1076889158,US,28
1076893240,BR,21
1076903471,US,37
1076904773,GBK,31
1076907751,US,52
1076910612,GBK,73
1076924331,BR,42
1076940945,GBK,39
1076942952,US,76
1076953805,GBK,78
1076963275,BR,79
1076971441,US,37
1076977049,GBK,71
1076978763,US,79
1076980322,US,19
1076984457,BR,31
107698925,BR,42
1076995596,US,51
1076997058,GBK,33
1076997154,US,28
1077007726,BR,42
1077009937,US,47
1077010526,US,53
107703434,GBK,21
1077040520,GBK,26
1077045299,BR,63
1077049947,BR,62
1077063378,GBK,49
1077067241,GBK,31
1077068643,GBK,44
107708946,BR,53
1077098027,GBK,47
1077123496,US,58
1077125197,US,35
1077127304,GBK,57
1077130614,BR,40
1077135108,GBK,76
1077142130,US,55
1077157886,BR,45
1077160886,BR,27
1077172247,BR,36
1077173997,US,79
1077181246,GBK,49
1077189543,US,39
1077190316,US,34
1077194810,BR,46
1077195032,BR,17
1077197487,GBK,65
1077197742,BR,50
1077199890,US,52
1077201810,US,58
1077204850,US,57
1077205053,US,73
1077206743,GBK,45
1077219132,BR,77
1077221127,US,43
1077227649,GBK,71
1077228777,BR,35
1077242088,BR,26
1077250792,US,66
1077262923,US,43
1077265691,GBK,67
1077283947,GBK,69
10772847,GBK,28
1077287582,US,73
1077290101,GBK,71
1077305836,BR,79
1077306145,BR,56
107730844,GBK,68
1077310382,US,34
1077313012,US,27
1077314492,US,67
1077321822,BR,55
1077327402,BR,38
10773308,BR,56
107733277,US,19
1077337815,US,64
107737680,BR,54
1077381131,GBK,33
1077394922,BR,17
1077409626,US,45
1077409945,GBK,58
1077437250,GBK,28
1077442596,BR,49
1077444801,BR,18
1077454655,GBK,41
1077455488,BR,72
1077456362,BR,41
1077461491,GBK,62
1077469177,BR,55
1077480158,GBK,51
1077481383,US,17
1077490401,BR,50
1077499276,GBK,56
1077499426,US,21
1077542456,GBK,29
1077546143,GBK,36
1077552757,BR,57
1077553866,BR,57
1077557548,GBK,18
1077572204,GBK,32
1077580752,US,19
1077583437,US,30
1077588551,BR,72
1077600467,BR,71
1077602756,GBK,31
1077604149,US,31
1077611033,US,68
1077612452,GBK,41
1077620951,GBK,27
1077622928,US,57
1077627367,GBK,55
1077630225,BR,76
107765449,US,19
107767457,GBK,25
1077675470,US,40
1077687556,BR,53
107768790,GBK,17
1077696364,BR,58
1077700929,GBK,36
1077711607,GBK,76
1077718039,US,27
107772277,GBK,41
1077732794,US,44
1077736633,BR,63
1077739127,BR,69
107774430,GBK,34
1077763517,BR,53
1077763732,BR,70
1077775631,GBK,55
107778583,BR,67
1077789906,GBK,62
1077792914,GBK,31
1077797875,US,40
1077800890,US,73
1077807398,US,73
1077808390,US,45
1077818934,US,69
1077825626,GBK,45
1077835770,GBK,25
1077842735,GBK,26
1077855690,GBK,44
1077864527,BR,67
107787210,BR,56
1077877431,BR,45
1077885189,GBK,33
1077912710,GBK,57
107792384,US,20
1077923840,GBK,44
1077926953,BR,28
1077934096,BR,64
1077937146,GBK,35
1077938558,US,67
1077941538,GBK,48
1077942416,BR,18
1077947266,BR,64
1077951317,BR,47
107796013,BR,52
1077961247,BR,63
1077965790,GBK,78
1077966905,GBK,19
1077972224,US,31
107797372,GBK,78
1077980678,US,67
1077982942,BR,46
1077983488,GBK,54
1077991931,GBK,17
107799396,BR,47
1078008162,GBK,36
1078009298,GBK,73
1078020190,US,61
1078037585,BR,68
1078042706,GBK,51
1078047732,US,31
1078054035,BR,37
1078059038,BR,38
1078064191,US,38
1078064670,GBK,23
1078078695,GBK,46
1078082528,GBK,69
1078084219,GBK,78
1078102353,US,46
1078105860,GBK,38
1078108637,GBK,54
1078110513,GBK,74
1078138030,BR,20
1078138732,BR,60
1078140877,US,37
1078148732,GBK,39
1078165744,BR,72
1078168689,US,18
1078171880,BR,50
1078172288,BR,62
1078173471,US,68
1078176535,BR,22
1078182673,US,45
1078188997,BR,66
1078200726,BR,64
1078201176,US,64
1078210323,GBK,20
1078222643,US,23
1078223574,GBK,34
1078227303,BR,44
1078236674,BR,43
1078251892,US,41
1078252527,GBK,39
1078253765,BR,47
1078262074,GBK,30
1078268145,BR,17
1078268869,US,24
1078278574,GBK,58
1078281579,GBK,79
1078289988,GBK,70
1078296740,BR,61
1078297533,BR,74
1078298104,BR,52
107830017,US,78
1078341933,BR,62
1078343996,US,33
1078344643,BR,56
1078357375,GBK,67
1078364175,BR,39
1078366976,US,25
1078374603,BR,47
1078377092,BR,78
1078378581,GBK,66
1078382001,BR,48
107839258,BR,78
1078394379,GBK,26
1078395360,GBK,33
1078396063,BR,47
107841255,US,19
1078418452,BR,20
1078427587,US,62
1078430309,US,63
1078433205,BR,29
1078438280,GBK,64
1078440471,GBK,71
1078472113,GBK,65
1078475173,BR,65
1078477162,GBK,64
1078477403,GBK,38
1078478992,BR,70
1078499064,GBK,20
1078502062,US,56
1078503993,BR,40
1078506978,GBK,49
1078516618,BR,30
1078521487,GBK,77
1078526510,US,50
1078531469,US,32
1078533253,US,57
1078534532,US,44
1078559737,BR,38
1078562794,GBK,43
1078563711,BR,24
1078565352,US,34
1078571123,GBK,48
10785802,US,36
1078583126,GBK,56
1078592448,US,39
107859454,US,48
1078600171,GBK,27
1078602839,GBK,78
1078604684,US,25
1078611048,GBK,37
1078629796,BR,24
1078633841,US,55
1078645335,US,25
107864780,GBK,21
1078657547,BR,40
1078657684,US,64
1078657936,BR,35
1078672766,BR,29
1078684560,BR,23
1078695825,GBK,53
1078699970,US,43
1078702568,GBK,61
1078705231,US,48
107870952,GBK,47
1078710729,US,63
1078718246,US,54
107872870,GBK,31
1078738997,GBK,79
10787439,US,79
1078753488,US,20
1078754504,GBK,35
1078770738,US,54
1078776561,BR,58
1078778249,GBK,44
107879176,GBK,55
1078795968,US,77
1078802753,US,61
1078806782,US,79
1078809161,GBK,67
107881028,GBK,25
1078817695,GBK,18
1078820986,BR,70
1078824643,BR,42
1078840575,BR,23
107885092,BR,75
1078852010,US,67
1078860827,US,42
1078869032,BR,54
1078881137,US,18
107890158,BR,57
1078902193,US,66
1078903753,GBK,18
1078903873,US,23
1078915461,US,36
1078916496,GBK,63
1078917857,BR,58
1078923005,GBK,21
1078925545,US,39
1078936262,BR,34
1078945810,GBK,17
1078947333,US,27
10789551,GBK,46
107896528,BR,44
1078977776,US,42
1078978189,GBK,70
1078982332,BR,25
1078987293,GBK,75
1079018142,GBK,19
1079033459,US,59
107903651,US,19
1079040153,BR,69
1079042533,US,18
107904312,GBK,33
1079050006,GBK,51
107906436,GBK,52
1079076682,GBK,75
107908112,BR,43
1079086561,GBK,22
107908959,US,26
1079092996,GBK,56
10791032,GBK,50
107910790,BR,56
1079116171,US,72
1079116894,GBK,79
1079127781,BR,67
1079128862,US,50
1079144808,US,48
1079150267,US,45
1079150604,US,38
1079160085,US,26
1079184479,BR,61
1079187081,GBK,43
1079195359,BR,29
1079198844,BR,25
1079204029,BR,70
1079207516,GBK,74
1079213575,US,27
107922069,GBK,71
1079231555,BR,65
1079235122,US,57
1079238944,US,47
1079246674,BR,27
1079263503,US,65
1079263890,BR,27
1079277811,GBK,26
1079280213,US,37
1079281100,BR,36
1079287373,GBK,21
107928767,GBK,66
1079293951,US,74
1079295622,GBK,45
1079295835,BR,26
1079311278,US,78
107932215,BR,50
1079324431,BR,40
1079325442,BR,70
1079327261,BR,77
107933809,BR,34
1079350101,BR,53
1079350420,GBK,39
1079351955,GBK,56
1079380244,US,57
1079382434,BR,50
1079391234,GBK,41
1079393798,US,50
1079398401,GBK,31
1079402183,US,18
1079408993,GBK,27
1079412899,US,40
1079413455,US,37
1079416455,GBK,55
1079422414,BR,48
1079423824,US,51
1079429539,BR,40
1079435918,US,35
1079446658,GBK,66
1079456811,US,69
107945762,BR,60
107945775,US,24
1079462185,GBK,56
1079466488,GBK,49
1079472012,GBK,30
1079473551,GBK,59
1079482817,BR,46
1079483082,BR,31
1079492188,US,54
1079496537,GBK,28
1079524681,US,17
1079527267,US,63
1079529649,GBK,17
1079529741,BR,67
1079534037,GBK,41
1079535656,BR,79
1079544801,US,20
107954790,GBK,67
107954854,GBK,42
1079549948,BR,71
107956148,US,41
1079564135,BR,19
1079564650,US,61
1079567689,BR,61
1079572491,US,56
1079574280,GBK,42
1079574389,BR,35
1079607223,US,72
1079621785,BR,21
1079627341,BR,68
1079644299,BR,30
1079659446,US,48
1079660904,US,26
1079666332,US,18
1079672057,BR,75
1079673717,US,63
1079677461,US,53
1079686441,BR,35
1079694601,GBK,74
1079698068,GBK,25
1079705244,GBK,50
1079710535,GBK,29
1079722197,US,58
1079725434,GBK,29
107972693,US,65
1079740819,GBK,65
1079741394,GBK,51
1079741916,BR,43
1079753809,US,17
1079761662,BR,39
1079769930,US,78
1079778172,GBK,60
1079782343,US,43
107978593,US,65
1079802306,US,65
1079803751,GBK,73
1079805236,BR,58
107980735,GBK,22
1079809274,US,67
1079810004,GBK,36
1079823887,US,57
1079833762,GBK,66
1079856092,BR,75
1079857019,GBK,27
1079859014,US,71
1079863724,US,32
1079866652,US,40
1079866850,US,70
1079871215,BR,31
1079871298,GBK,45
1079871595,GBK,44
1079873490,GBK,25
1079873557,US,21
1079884456,US,32
107989209,GBK,30
1079901249,GBK,41
1079902039,BR,42
1079906116,US,66
1079927140,GBK,73
1079930054,BR,73
1079930905,US,18
1079933004,US,52
1079933714,BR,32
1079935299,GBK,39
1079942831,US,30
1079955726,US,23
1079960196,GBK,59
1079973278,US,59
1079973497,BR,66
107997815,US,68
1079985679,GBK,19
1079994715,BR,52
1079997680,BR,65
1079999045,GBK,22
1080000430,GBK,45
1080010373,US,42
1080011511,US,47
1080030489,BR,52
1080031021,US,55
1080038827,GBK,56
1080046051,BR,45
1080054159,BR,21
1080072360,GBK,19
1080074424,GBK,28
1080084556,BR,77
1080090899,US,49
1080090959,GBK,67
1080091854,BR,31
1080095854,GBK,65
1080116342,US,69
1080118666,GBK,78
1080135945,BR,30
1080140478,US,31
1080141083,US,45
1080145135,BR,35
1080157944,GBK,57
1080171759,US,18
1080178647,BR,44
1080183935,US,28
1080185221,BR,40
1080189787,GBK,72
1080190611,GBK,73
1080210646,US,18
1080215605,GBK,63
1080222571,BR,76
1080222791,BR,60
1080224624,US,71
108022477,GBK,41
1080225013,US,58
1080228794,US,52
108023018,US,68
1080231048,US,61
1080242727,GBK,59
1080242974,GBK,18
1080245971,US,57
1080247697,BR,26
10802477,US,34
1080250597,BR,18
1080257212,BR,72
1080280064,BR,41
108028097,BR,41
1080295747,US,79
1080299407,BR,58
1080300461,US,53
1080304221,US,21
1080304308,US,63
1080306620,US,36
1080313697,GBK,34
1080322360,GBK,53
1080323739,GBK,55
1080327570,BR,44
1080329594,GBK,43
1080346318,US,22
1080355385,BR,22
108035600,BR,69
1080370010,US,48
1080370713,BR,36
108037165,BR,42
1080386749,GBK,29
1080400909,GBK,33
1080402471,BR,57
1080402711,US,47
1080405665,US,65
108041291,GBK,74
108041396,US,29
1080414854,BR,27
1080422968,US,57
1080430567,US,38
108043348,US,17
108043626,GBK,40
1080448004,BR,58
1080451855,BR,63
1080456363,GBK,64
1080457985,US,73
1080459015,US,23
1080464371,GBK,62
1080470391,US,79
1080481098,US,38
1080483829,US,73
1080483864,BR,27
1080487720,BR,40
1080488997,BR,24
1080491112,BR,24
1080496617,US,54
1080497614,US,24
1080501824,BR,67
1080503162,GBK,17
1080514298,BR,39
10805220,US,28
108052363,GBK,66
1080527676,GBK,56
1080530212,GBK,48
1080542531,US,20
1080554037,BR,32
1080560991,BR,24
108056159,BR,53
1080567496,BR,61
1080575217,BR,70
1080585580,BR,68
1080589892,US,60
1080594724,US,42
1080598637,BR,37
1080608715,GBK,24
1080610772,GBK,59
108062029,US,52
1080620916,BR,49
1080627217,US,78
1080636729,US,56
108063701,GBK,27
1080646695,GBK,58
1080649151,BR,33
108064954,US,33
1080652281,BR,20
1080661168,US,18
1080665823,US,53
1080677380,BR,20
108067781,US,68
1080678529,GBK,35
1080679390,BR,25
1080679508,US,17
1080683994,BR,20
1080684668,BR,58
1080707837,US,49
1080708211,US,29
1080716627,US,67
1080722982,BR,53
1080731937,US,50
1080732782,GBK,44
10807328,US,31
1080745539,US,61
1080766080,US,36
1080779938,US,33
1080780569,GBK,72
1080784798,BR,48
108078700,BR,33
1080791348,GBK,28
108079515,GBK,72
1080795672,GBK,33
1080811625,GBK,65
1080819566,BR,64
1080822566,US,73
1080829238,BR,33
1080843584,US,25
1080843743,GBK,36
1080845058,US,25
1080853773,GBK,61
1080859792,BR,26
1080865131,US,79
1080865772,GBK,20
1080866905,GBK,20
1080869200,US,70
1080871646,BR,76
1080877837,BR,70
1080879186,US,66
1080881824,US,61
1080897283,US,26
1080905632,BR,27
1080910319,US,79
108091218,US,34
1080913151,US,36
1080924067,BR,74
1080942855,GBK,44
1080948163,US,77
1080950021,BR,74
1080955307,GBK,17
1080957235,BR,72
108095757,GBK,71
1080957944,US,59
1080970431,GBK,78
1080972135,BR,71
1080978884,US,28
1080983482,US,63
1080988644,GBK,59
1080992838,BR,43
1080994754,US,66
1080998009,US,64
1081018582,BR,32
1081035276,US,48
1081041744,US,74
108104241,GBK,53
1081059121,US,46
1081062792,BR,66
1081068548,GBK,64
1081072104,GBK,78
1081073254,BR,20
1081073607,US,77
1081075662,BR,43
1081094198,GBK,39
1081095251,GBK,78
1081095343,US,60
1081107402,BR,73
108111508,US,78
1081125644,US,59
1081136327,GBK,74
1081136744,GBK,24
108113751,US,63
1081139420,BR,46
1081146706,BR,17
108115705,US,28
10811597,GBK,17
108116137,BR,20
1081174991,GBK,67
1081181669,BR,48
1081182886,BR,54
1081184047,BR,39
1081186301,US,32
1081188119,GBK,21
1081188449,BR,71
1081188912,US,25
1081197348,BR,47
1081200925,BR,38
108120191,US,70
1081216318,GBK,46
1081217499,GBK,76
1081233492,BR,30
1081240218,BR,68
1081242060,GBK,42
1081250884,US,65
1081253048,BR,65
108125983,US,71
1081266519,US,21
1081280082,GBK,49
1081282651,US,52
1081290935,US,64
108129493,US,32
108129965,US,70
108130384,US,32
1081313636,GBK,69
1081318825,GBK,50
1081323292,US,67
1081330901,GBK,67
108133194,BR,27
1081332106,US,53
1081332531,GBK,29
1081332967,BR,78
1081343166,US,34
1081348705,US,53
1081353215,BR,44
1081353908,BR,34
1081355488,GBK,35
1081357731,US,25
1081362265,GBK,63
108136478,US,31
108137552,BR,72
1081375606,US,69
1081382907,GBK,65
1081383371,US,77
1081386329,US,22
1081400303,BR,66
1081403038,BR,52
1081408365,US,25
1081412118,US,57
1081413491,US,52
1081430505,BR,70
1081444630,BR,79
1081461659,GBK,62
1081462379,US,34
1081464218,GBK,21
108147313,US,34
1081484226,BR,41
1081489565,BR,52
1081494953,BR,23
1081501772,GBK,75
1081504275,BR,65
1081512503,GBK,32
1081513286,GBK,23
1081517358,BR,39
1081529476,US,78
1081539658,GBK,65
1081548899,BR,76
1081555946,GBK,48
108155622,GBK,17
1081566004,US,33
1081567678,GBK,41
1081572010,US,33
1081580349,US,35
1081582292,GBK,40
1081592706,GBK,67
1081608470,GBK,73
1081610496,GBK,62
1081610651,BR,18
1081615266,BR,41
1081622416,GBK,35
1081631656,BR,25
1081633822,BR,70
108164528,GBK,57
1081650880,BR,42
1081662729,GBK,25
1081665156,GBK,71
108167145,US,66
1081677097,GBK,46
1081679,US,62
1081694928,US,64
1081705572,BR,44
1081708189,US,34
108171940,US,47
1081727855,US,38
1081732555,BR,72
10817338,BR,66
1081740302,US,59
1081740743,US,35
1081742945,US,76
1081743514,GBK,48
1081752850,BR,65
1081757720,GBK,52
1081770364,GBK,71
1081787109,US,35
1081788759,GBK,36
1081790066,BR,75
1081794744,US,51
1081801840,GBK,52
1081809617,US,24
1081810637,BR,45
1081814925,BR,30
1081818873,BR,43
1081823927,BR,62
1081827447,GBK,74
1081833002,US,71
108185775,BR,34
1081873318,GBK,51
1081874099,US,27
1081888316,BR,69
1081889335,GBK,77
1081893862,US,49
1081906051,GBK,25
108190638,GBK,64
1081925218,BR,66
1081928099,BR,31
1081928889,BR,75
1081929329,BR,46
108193504,BR,75
1081943786,GBK,42
1081946719,BR,77
1081947287,BR,42
1081970223,US,45
1081995315,US,62
1082004887,US,25
1082005126,US,56
1082008367,GBK,78
1082011274,BR,39
1082013024,US,27
10820178,US,48
1082026298,BR,26
1082033603,US,52
108204048,US,57
108204440,US,42
1082046201,GBK,43
1082049054,BR,79
1082051576,BR,54
1082051878,US,56
1082053060,GBK,52
108205602,US,43
1082057004,US,45
1082058591,BR,34
1082061796,GBK,58
1082062626,GBK,35
1082067300,BR,22
1082076407,US,67
1082080992,BR,28
1082083071,BR,49
1082087937,US,21
1082093065,GBK,45
1082094337,BR,75
1082103709,GBK,58
1082105725,US,43
1082108394,GBK,65
1082109067,GBK,34
1082111116,BR,70
1082112148,US,54
1082124572,BR,19
1082125238,US,23
1082125560,GBK,54
1082135095,GBK,67
1082145521,GBK,40
1082167018,BR,52
1082214595,BR,58
1082214962,BR,62
1082216718,BR,68
1082223657,BR,18
1082229724,GBK,32
1082237073,GBK,48
1082240373,US,18
108225286,GBK,24
1082270588,BR,77
108227702,GBK,77
1082277659,GBK,40
1082280901,US,30
1082281249,US,61
1082281304,GBK,69
1082286402,GBK,41
1082293640,BR,63
1082294972,US,27
1082299979,US,34
1082302761,GBK,49
1082310773,US,67
1082315808,BR,35
1082316700,BR,22
1082319985,BR,75
1082323753,US,73
108233079,GBK,71
1082331320,US,63
1082333244,GBK,64
1082334374,US,36
1082336288,US,29
1082337993,US,73
1082338222,GBK,58
1082347565,BR,43
1082349686,GBK,67
1082350679,BR,77
1082352258,US,60
1082356581,GBK,18
1082357710,BR,26
1082361421,BR,68
108236566,GBK,71
1082376693,US,78
1082378745,GBK,76
1082379664,GBK,76
1082383554,US,60
1082385901,GBK,24
1082387051,US,56
108239555,US,61
1082399019,GBK,39
1082403627,US,24
1082404560,BR,22
108240701,GBK,31
1082407664,BR,74
1082408443,GBK,78
1082416615,GBK,46
1082420953,US,68
1082425779,GBK,30
